Player_Name,Year,Matches_Batted,Not_Outs,Runs_Scored,Highest_Score,Batting_Average,Balls_Faced,Batting_Strike_Rate,Centuries,Half_Centuries,Fours,Sixes,Catches_Taken,Stumpings,Matches_Bowled,Balls_Bowled,Runs_Conceded,Wickets_Taken,Best_Bowling_Match,Bowling_Average,Economy_Rate,Bowling_Strike_Rate,Four_Wicket_Hauls,Five_Wicket_Hauls
Quinton de Kock,2015,3,0,122,69,40.66,77,158.44,0,2,18,4,0,0,3,0,0,0,0,0,0,0,0,0
Quinton de Kock,2014,7,0,153,48,21.85,130,117.69,0,0,19,4,2,0,7,0,0,0,0,0,0,0,0,0
Quinton de Kock,2013,3,0,6,4,2,15,40,0,0,1,0,3,1,3,0,0,0,0,0,0,0,0,0
Rachin Ravindra,2025,8,1,191,65*,27.29,149,128.19,0,1,18,4,2,0,8,0,0,0,0,0,0,0,0,0
Rachin Ravindra,2024,10,0,222,61,22.2,138,160.87,0,1,22,12,8,0,10,12,7,0,0/3,0,3.5,0,0,0
Raghu Sharma,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats
Rahul Chahar,2025,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,9,0,0/9,0,9,0,0,0
Rahul Chahar,2024,9,1,21,16,21,15,140,0,0,3,1,3,0,9,186,279,10,Mar-23,27.9,9,18.6,0,0
Rahul Chahar,2023,14,1,0,0,0,9,0,0,0,0,0,4,0,14,298,385,8,Feb-16,48.13,7.75,37.25,0,0
Rahul Chahar,2022,13,2,77,25*,12.83,68,113.24,0,0,7,4,5,0,13,280,360,14,Mar-25,25.71,7.71,20,0,0
Rahul Chahar,2021,11,0,14,8,2.8,15,93.33,0,0,1,0,3,0,11,258,318,13,Apr-27,24.46,7.39,19.84,1,0
Rahul Chahar,2020,15,1,2,2*,0,4,50,0,0,0,0,4,0,15,318,433,15,Feb-18,28.86,8.16,21.2,0,0
Rahul Chahar,2019,13,2,12,10,6,11,109.09,0,0,2,0,3,0,13,282,308,13,Mar-19,23.69,6.55,21.69,0,0
Rahul Chahar,2017,3,1,3,3*,0,2,150,0,0,0,0,1,0,3,42,58,2,Jan-26,29,8.28,21,0,0
Rahul Tewatia,2025,15,4,99,24*,12.38,59,167.8,0,0,6,7,4,0,15,0,0,0,0,0,0,0,0,0
Rahul Tewatia,2024,12,2,188,36*,26.86,129,145.74,0,0,24,5,6,0,12,0,0,0,0,0,0,0,0,0
Rahul Tewatia,2023,17,6,87,20*,21.75,57,152.63,0,0,3,7,8,0,17,13,15,0,0/7,0,6.92,0,0,0
Rahul Tewatia,2022,16,5,217,43*,31,147,147.62,0,0,22,9,5,0,16,36,76,0,0/9,0,12.67,0,0,0
Rahul Tewatia,2021,14,1,155,44,15.5,147,105.44,0,0,11,6,2,0,14,222,340,8,Mar-39,42.5,9.18,27.75,0,0
Rahul Tewatia,2020,14,5,255,53,42.5,183,139.34,0,1,13,17,9,0,14,276,326,10,Mar-25,32.6,7.08,27.6,0,0
Rahul Tewatia,2019,5,3,26,11*,26,22,118.18,0,0,2,1,6,0,5,38,42,2,01-Oct,21,6.63,19,0,0
Rahul Tewatia,2018,8,2,50,24,16.66,43,116.27,0,0,5,1,2,0,8,132,173,6,Mar-18,28.83,7.86,22,0,0
Rahul Tewatia,2017,3,1,19,15*,19,11,172.72,0,0,4,0,0,0,3,54,49,3,Feb-18,16.33,5.44,18,0,0
Rahul Tewatia,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18,31,1,Jan-31,31,10.33,18,0,0
Rahul Tewatia,2014,3,0,16,16,16,13,123.07,0,0,0,1,0,0,3,54,59,2,Jan-17,29.5,6.55,27,0,0
Rahul Tripathi,2025,5,0,55,23,11,57,96.49,0,0,6,1,1,0,5,0,0,0,0,0,0,0,0,0
Rahul Tripathi,2024,6,0,165,55,27.5,115,143.48,0,1,18,6,2,0,6,0,0,0,0,0,0,0,0,0
Rahul Tripathi,2023,13,1,273,74*,22.75,213,128.17,0,1,29,10,2,0,13,0,0,0,0,0,0,0,0,0
Rahul Tripathi,2022,14,3,413,76,37.55,261,158.24,0,3,40,20,6,0,14,0,0,0,0,0,0,0,0,0
Rahul Tripathi,2021,17,2,397,74*,28.35,283,140.28,0,2,41,11,8,0,17,0,0,0,0,0,0,0,0,0
Rahul Tripathi,2020,11,1,230,81,23,181,127.07,0,1,21,10,3,0,11,0,0,0,0,0,0,0,0,0
Rahul Tripathi,2019,8,1,141,50,23.5,118,119.49,0,1,13,2,3,0,8,0,0,0,0,0,0,0,0,0
Rahul Tripathi,2018,12,3,226,80*,25.11,167,135.32,0,1,18,8,4,0,12,0,0,0,0,0,0,0,0,0
Rahul Tripathi,2017,14,0,391,93,27.92,267,146.44,0,2,43,17,5,0,14,6,12,0,0/12,0,12,0,0,0
Raj Angad Bawa,2025,3,1,8,8*,0,4,200,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0
Raj Angad Bawa,2022,2,0,11,11,5.5,14,78.57,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
Rajat Patidar,2025,15,1,312,64,24,217,143.78,0,2,25,14,2,0,15,0,0,0,0,0,0,0,0,0
Rajat Patidar,2024,15,0,395,55,30.38,223,177.13,0,5,21,33,3,0,15,0,0,0,0,0,0,0,0,0
Rajat Patidar,2022,8,1,333,112*,55.5,218,152.75,1,2,27,18,4,0,8,0,0,0,0,0,0,0,0,0
Rajat Patidar,2021,4,0,71,31,17.75,62,114.51,0,0,3,3,1,0,4,0,0,0,0,0,0,0,0,0
Ramakrishna Ghosh,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats
Ramandeep Singh,2025,11,2,47,22,9.4,35,134.29,0,0,1,4,5,0,11,0,0,0,0,0,0,0,0,0
Ramandeep Singh,2024,15,5,125,35,31.25,62,201.61,0,0,5,12,8,0,15,4,9,0,0/9,0,13.5,0,0,0
Ramandeep Singh,2022,5,2,45,14*,22.5,40,112.5,0,0,3,1,1,0,5,36,54,6,Mar-20,9,9,6,0,0
Rashid Khan,2025,15,3,40,12,8,28,142.86,0,0,2,3,6,0,15,330,514,9,Feb-25,57.11,9.35,36.67,0,0
Rashid Khan,2024,12,3,102,31,20.4,71,143.66,0,0,11,3,5,0,12,262,367,10,Feb-38,36.7,8.4,26.2,0,0
Rashid Khan,2023,17,5,130,79*,32.5,60,216.67,0,1,8,13,10,0,17,402,552,27,Apr-30,20.44,8.24,14.89,1,0
Rashid Khan,2022,16,4,91,40,22.75,44,206.82,0,0,3,9,7,0,16,383,421,19,Apr-24,22.16,6.6,20.16,1,0
Rashid Khan,2021,14,2,83,22,10.37,69,120.28,0,0,9,2,2,0,14,336,375,18,Mar-36,20.83,6.69,18.66,0,0
Rashid Khan,2020,16,3,35,14,8.75,30,116.66,0,0,3,2,3,0,16,384,344,20,03-Jul,17.2,5.37,19.2,0,0
Rashid Khan,2019,15,3,34,17*,6.8,23,147.82,0,0,2,2,4,0,15,360,377,17,Mar-21,22.17,6.28,21.17,0,0
Rashid Khan,2018,17,2,59,34*,11.8,31,190.32,0,0,3,6,6,0,17,408,458,21,Mar-19,21.8,6.73,19.42,0,0
Rashid Khan,2017,14,1,11,6*,5.5,9,122.22,0,0,0,1,5,0,14,324,358,17,Mar-19,21.05,6.62,19.05,0,0
Rasikh Dar,2025,2,0,0,0,0,0,0,0,0,0,0,1,0,2,36,70,1,Jan-35,70,11.67,36,0,0
Rasikh Dar,2024,8,0,28,10,7,30,93.33,0,0,4,0,1,0,8,147,269,9,Mar-34,29.89,10.98,16.33,0,0
Rasikh Dar,2022,2,0,7,7,7,6,116.67,0,0,1,0,0,0,2,24,28,0,0/10,0,7,0,0,0
Rasikh Dar,2019,1,1,5,5*,0,4,125,0,0,0,0,1,0,1,24,42,0,0/42,0,10.5,0,0,0
Ravi Bishnoi,2025,11,1,13,13,6.5,16,81.25,0,0,0,2,6,0,11,222,401,9,Feb-18,44.56,10.84,24.67,0,0
Ravi Bishnoi,2024,14,0,4,2,1.33,6,66.67,0,0,0,0,4,0,14,262,383,10,Feb-25,38.3,8.77,26.2,0,0
Ravi Bishnoi,2023,15,4,20,5,6.67,27,74.07,0,0,1,0,9,0,15,303,391,16,Mar-28,24.44,7.74,18.94,0,0
Ravi Bishnoi,2022,14,1,0,0*,0,1,0,0,0,0,0,3,0,14,324,456,13,Feb-22,35.08,8.44,24.92,0,0
Ravi Bishnoi,2021,9,0,1,1,1,4,25,0,0,0,0,2,0,9,210,222,12,Mar-24,18.5,6.34,17.5,0,0
Ravi Bishnoi,2020,14,2,7,6*,7,12,58.33,0,0,1,0,2,0,14,306,376,12,Mar-29,31.33,7.37,25.5,0,0
Ravi Singh,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats
Ravindra Jadeja,2025,14,5,301,77*,33.44,222,135.59,0,2,25,10,6,0,14,227,324,10,Feb-17,32.4,8.56,22.7,0,0
Ravindra Jadeja,2024,14,5,267,57*,44.5,187,142.78,0,1,22,8,6,0,14,282,369,8,Mar-18,46.13,7.85,35.25,0,0
Ravindra Jadeja,2023,16,4,190,25*,23.75,133,142.86,0,0,11,9,9,0,16,342,431,20,Mar-20,21.55,7.56,17.1,0,0
Ravindra Jadeja,2022,10,4,116,26*,19.33,98,118.37,0,0,6,5,7,0,10,198,248,5,Mar-39,49.6,7.52,39.6,0,0
Ravindra Jadeja,2021,16,9,227,62*,75.66,156,145.51,0,1,19,9,13,0,16,294,346,13,Mar-13,26.61,7.06,22.61,0,0
Ravindra Jadeja,2020,14,6,232,50,46.4,135,171.85,0,1,22,11,5,0,14,218,318,6,Feb-42,53,8.75,36.33,0,0
Ravindra Jadeja,2019,16,6,106,31*,35.33,88,120.45,0,0,7,4,9,0,16,324,343,15,03-Sep,22.86,6.35,21.6,0,0
Ravindra Jadeja,2018,16,5,89,27*,17.8,74,120.27,0,0,3,4,11,0,16,246,303,11,Mar-18,27.54,7.39,22.36,0,0
Ravindra Jadeja,2017,12,6,158,28,39.5,113,139.82,0,0,13,4,2,0,12,228,349,5,Feb-28,69.8,9.18,45.6,0,0
Ravindra Jadeja,2016,15,6,191,36*,21.22,178,107.3,0,0,14,4,4,0,15,241,311,8,Feb-18,38.87,7.74,30.12,0,0
Ravindra Jadeja,2015,17,5,132,24,18.85,126,104.76,0,0,7,3,13,0,17,256,330,11,04-Nov,30,7.73,23.27,1,0
Ravindra Jadeja,2014,16,5,146,36*,29.2,110,132.72,0,0,9,5,4,0,16,326,443,19,04-Dec,23.31,8.15,17.15,2,0
Ravindra Jadeja,2013,18,6,201,38*,25.12,135,148.88,0,0,17,6,6,0,18,259,323,13,Mar-20,24.84,7.48,19.92,0,0
Ravindra Jadeja,2012,19,2,191,48,15.91,151,126.49,0,0,13,9,2,0,19,210,273,12,May-16,22.75,7.8,17.5,0,1
Ravindra Jadeja,2011,14,3,283,47,31.44,228,124.12,0,0,20,14,1,0,14,252,305,8,Feb-25,38.12,7.26,31.5,0,0
Ravindra Jadeja,2009,13,2,295,42,26.81,266,110.9,0,0,21,6,4,0,13,140,151,6,Mar-15,25.16,6.47,23.33,0,0
Ravindra Jadeja,2008,14,2,135,36*,19.28,103,131.06,0,0,11,6,7,0,14,13,21,0,0/0,0,9.69,0,0,0
Rinku Singh,2025,13,4,206,38*,29.43,134,153.73,0,0,20,10,9,0,13,0,0,0,0,0,0,0,0,0
Rinku Singh,2024,15,2,168,26,18.67,113,148.67,0,0,13,8,7,0,15,0,0,0,0,0,0,0,0,0
Rinku Singh,2023,14,6,474,67*,59.25,317,149.53,0,4,31,29,8,0,14,0,0,0,0,0,0,0,0,0
Rinku Singh,2022,7,2,174,42*,34.8,117,148.72,0,0,17,7,9,0,7,0,0,0,0,0,0,0,0,0
Rinku Singh,2020,1,0,11,11,11,11,100,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
Rinku Singh,2019,5,1,37,30,18.5,34,108.82,0,0,1,2,1,0,5,0,0,0,0,0,0,0,0,0
Rinku Singh,2018,4,0,29,16,7.25,31,93.54,0,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0
Rishabh Pant,2025,14,2,269,118*,24.45,202,133.17,1,1,23,16,5,1,14,0,0,0,0,0,0,0,0,0
Rishabh Pant,2024,13,2,446,88*,40.55,287,155.4,0,3,36,25,11,5,13,0,0,0,0,0,0,0,0,0
Rishabh Pant,2022,14,2,340,44,30.91,224,151.79,0,0,35,16,8,4,14,0,0,0,0,0,0,0,0,0
Rishabh Pant,2021,16,4,419,58*,34.91,326,128.52,0,3,42,10,10,3,16,0,0,0,0,0,0,0,0,0
Rishabh Pant,2020,14,3,343,56,31.18,301,113.95,0,1,31,9,13,0,14,0,0,0,0,0,0,0,0,0
Rishabh Pant,2019,16,3,488,78*,37.53,300,162.66,0,3,37,27,18,6,16,0,0,0,0,0,0,0,0,0
Rishabh Pant,2018,14,1,684,128*,52.61,394,173.6,1,5,68,37,4,2,14,0,0,0,0,0,0,0,0,0
Rishabh Pant,2017,14,0,366,97,26.14,221,165.61,0,2,28,24,8,3,14,0,0,0,0,0,0,0,0,0
Rishabh Pant,2016,10,2,198,69,24.75,152,130.26,0,1,19,6,3,0,10,0,0,0,0,0,0,0,0,0
Riyan Parag,2025,14,2,393,95,32.75,236,166.53,0,1,27,27,8,0,14,120,170,3,01-Dec,56.67,8.5,40,0,0
Riyan Parag,2024,16,3,573,84*,52.09,384,149.22,0,4,40,33,7,0,16,18,27,0,0/10,0,9,0,0,0
Riyan Parag,2023,7,1,78,20,13,66,118.18,0,0,4,5,1,0,7,0,0,0,0,0,0,0,0,0
Riyan Parag,2022,17,3,183,56*,16.64,132,138.64,0,1,11,10,17,0,17,24,59,1,01-Dec,59,14.75,24,0,0
Riyan Parag,2021,11,2,93,25,11.62,83,112.04,0,0,6,4,6,0,11,37,73,1,01-Jul,73,11.83,37,0,0
Riyan Parag,2020,12,1,86,42*,12.28,77,111.68,0,0,6,3,1,0,12,12,27,0,0/13,0,13.5,0,0,0
Riyan Parag,2019,7,0,160,50,32,126,126.98,0,1,17,5,5,0,7,84,121,2,01-Oct,60.5,8.64,42,0,0
Robin Minz,2025,2,0,6,3,3,15,40,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Rohit Sharma,2025,15,1,418,81,29.86,280,149.29,0,4,41,22,1,0,15,0,0,0,0,0,0,0,0,0
Rohit Sharma,2024,14,1,417,105*,32.08,278,150,1,1,45,23,3,0,14,0,0,0,0,0,0,0,0,0
Rohit Sharma,2023,16,0,332,65,20.75,250,132.8,0,2,35,17,1,0,16,0,0,0,0,0,0,0,0,0
Rohit Sharma,2022,14,0,268,48,19.14,223,120.18,0,0,28,13,7,0,14,0,0,0,0,0,0,0,0,0
Rohit Sharma,2021,13,0,381,63,29.3,299,127.42,0,1,33,14,1,0,13,7,13,0,0/4,0,11.14,0,0,0
Rohit Sharma,2020,12,0,332,80,27.66,260,127.69,0,3,27,19,6,0,12,0,0,0,0,0,0,0,0,0
Rohit Sharma,2019,15,1,405,67,28.92,315,128.57,0,2,52,10,4,0,15,0,0,0,0,0,0,0,0,0
Rohit Sharma,2018,14,2,286,94,23.83,215,133.02,0,2,25,12,8,0,14,0,0,0,0,0,0,0,0,0
Rohit Sharma,2017,17,2,333,67,23.78,273,121.97,0,3,31,9,10,0,17,0,0,0,0,0,0,0,0,0
Rohit Sharma,2016,14,3,489,85*,44.45,368,132.88,0,5,49,16,2,0,14,0,0,0,0,0,0,0,0,0
Rohit Sharma,2015,16,2,482,98*,34.42,333,144.74,0,3,41,21,5,0,16,0,0,0,0,0,0,0,0,0
Rohit Sharma,2014,15,2,390,59*,30,302,129.13,0,3,31,16,5,0,15,18,26,1,Jan-20,26,8.66,18,0,0
Rohit Sharma,2013,19,5,538,79*,38.42,409,131.54,0,4,35,28,7,0,19,8,6,0,0/1,0,4.5,0,0,0
Rohit Sharma,2012,17,2,433,109*,30.92,342,126.6,1,3,39,18,13,0,17,6,16,0,0/16,0,16,0,0,0
Rohit Sharma,2011,16,3,372,87,33.81,297,125.25,0,3,32,13,7,0,16,48,53,0,0/14,0,13.25,0,0,0
Rohit Sharma,2010,16,2,404,73,28.85,302,133.77,0,3,36,14,9,0,16,114,153,2,Jan-19,76.5,8.05,57,0,0
Rohit Sharma,2009,16,3,362,52,27.84,315,114.92,0,1,22,18,5,0,16,138,161,11,04-Jun,14.63,7,12.54,1,0
Rohit Sharma,2008,13,1,404,76*,36.72,273,147.98,0,4,38,19,8,0,13,24,25,1,Jan-25,25,6.25,24,0,0
Romario Shepherd,2025,8,1,70,53*,35,24,291.67,0,1,5,7,4,0,8,84,151,6,Feb-14,25.17,10.79,14,0,0
Romario Shepherd,2024,6,3,57,39*,28.5,21,271.43,0,0,5,5,0,0,6,72,159,1,Jan-54,159,13.25,72,0,0
Romario Shepherd,2023,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Romario Shepherd,2022,3,1,58,26*,29,41,141.46,0,0,2,5,0,0,3,54,98,3,Feb-42,32.67,10.89,18,0,0
Rovman Powell,2025,2,0,5,5,5,5,100,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0
Rovman Powell,2024,10,1,103,27,17.17,68,151.47,0,0,10,6,8,0,10,0,0,0,0,0,0,0,0,0
Rovman Powell,2023,3,0,7,4,2.33,9,77.78,0,0,1,0,0,0,3,12,18,1,Jan-18,18,9,12,0,0
Rovman Powell,2022,14,2,250,67*,25,167,149.7,0,1,10,22,10,0,14,6,17,0,0/17,0,17,0,0,0
Ruturaj Gaikwad,2025,5,0,122,63,24.4,81,150.62,0,2,14,4,3,0,5,0,0,0,0,0,0,0,0,0
Ruturaj Gaikwad,2024,14,3,583,108*,53,413,141.16,1,4,58,18,5,0,14,0,0,0,0,0,0,0,0,0
Ruturaj Gaikwad,2023,16,1,590,92,42.14,400,147.5,0,4,46,30,17,0,16,0,0,0,0,0,0,0,0,0
Ruturaj Gaikwad,2022,14,0,368,99,26.29,291,126.46,0,3,33,14,4,0,14,0,0,0,0,0,0,0,0,0
Ruturaj Gaikwad,2021,16,2,635,101*,45.35,466,136.26,1,4,64,23,6,0,16,0,0,0,0,0,0,0,0,0
Ruturaj Gaikwad,2020,6,2,204,72,51,169,120.71,0,3,16,6,4,0,6,0,0,0,0,0,0,0,0,0
Ryan Rickelton,2025,14,1,388,62*,29.85,257,150.97,0,3,47,17,11,5,14,0,0,0,0,0,0,0,0,0
Sahil Parakh,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats
Sai Kishore,2025,15,0,5,3,1.67,10,50,0,0,0,0,5,0,15,255,393,19,Mar-30,20.68,9.25,13.42,0,0
Sai Kishore,2024,5,1,13,13,13,6,216.67,0,0,0,2,2,0,5,90,137,7,Apr-33,19.57,9.13,12.86,1,0
Sai Kishore,2022,5,0,0,0,0,0,0,0,0,0,0,3,0,5,96,121,6,02-Jul,20.17,7.56,16,0,0
Sai Sudharsan,2025,15,1,759,108*,54.21,486,156.17,1,6,88,21,7,0,15,0,0,0,0,0,0,0,0,0
Sai Sudharsan,2024,12,1,527,103,47.91,373,141.29,1,2,48,16,0,0,12,0,0,0,0,0,0,0,0,0
Sai Sudharsan,2023,8,1,362,96,51.71,256,141.41,0,3,33,12,2,0,8,0,0,0,0,0,0,0,0,0
Sai Sudharsan,2022,5,1,145,65*,36.25,114,127.19,0,1,14,3,1,0,5,0,0,0,0,0,0,0,0,0
Sakib Hussain,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats
Salil Arora,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats
Sam Curran,2025,5,0,114,88,22.8,84,135.71,0,1,11,4,3,0,5,72,133,1,Jan-34,133,11.08,72,0,0
Sam Curran,2024,13,2,270,63,27,219,123.29,0,2,24,6,7,0,13,246,416,16,Mar-28,26,10.15,15.38,0,0
Sam Curran,2023,14,3,276,55,27.6,203,135.96,0,1,20,13,5,0,14,287,489,10,Mar-31,48.9,10.22,28.7,0,0
Sam Curran,2021,9,1,56,34,18.66,29,193.1,0,0,5,3,1,0,9,198,328,9,Mar-34,36.44,9.93,22,0,0
Sam Curran,2020,14,3,186,52,23.25,141,131.91,0,1,12,12,7,0,14,252,344,13,Mar-19,26.46,8.19,19.38,0,0
Sam Curran,2019,9,4,95,55*,23.75,55,172.72,0,1,13,3,2,0,9,198,323,10,04-Nov,32.3,9.78,19.8,1,0
Sameer Rizvi,2025,5,1,121,58*,40.33,79,153.16,0,1,11,7,2,0,5,0,0,0,0,0,0,0,0,0
Sameer Rizvi,2024,8,1,51,21,12.75,43,118.6,0,0,4,2,4,0,8,0,0,0,0,0,0,0,0,0
Sandeep Sharma,2025,10,1,6,6*,0,5,120,0,0,0,0,1,0,10,219,361,9,Feb-21,40.11,9.89,24.33,0,0
Sandeep Sharma,2024,11,0,0,0,0,0,0,0,0,0,0,3,0,11,228,311,13,May-18,23.92,8.18,17.54,0,1
Sandeep Sharma,2023,12,2,2,2*,0,6,33.33,0,0,0,0,4,0,12,276,396,10,Feb-25,39.6,8.61,27.6,0,0
Sandeep Sharma,2022,5,0,0,0,0,0,0,0,0,0,0,2,0,5,120,153,2,Jan-18,76.5,7.65,60,0,0
Sandeep Sharma,2021,7,1,8,8*,8,7,114.28,0,0,1,0,1,0,7,141,203,3,Jan-20,67.66,8.63,47,0,0
Sandeep Sharma,2020,13,3,12,9,6,15,80,0,0,1,0,0,0,13,312,374,14,Mar-34,26.71,7.19,22.28,0,0
Sandeep Sharma,2019,11,2,6,5*,0,3,200,0,0,1,0,1,0,11,256,352,12,Mar-19,29.33,8.25,21.33,0,0
Sandeep Sharma,2018,12,1,0,0*,0,4,0,0,0,0,0,2,0,12,264,333,12,Feb-17,27.75,7.56,22,0,0
Sandeep Sharma,2017,13,4,7,5*,0,6,116.66,0,0,0,0,3,0,13,288,398,17,Apr-20,23.41,8.29,16.94,1,0
Sandeep Sharma,2016,14,4,8,5*,0,9,88.88,0,0,0,0,2,0,14,300,366,15,02-Nov,24.4,7.32,20,0,0
Sandeep Sharma,2015,14,2,9,7,9,14,64.28,0,0,1,0,2,0,14,300,350,13,Apr-25,26.92,7,23.07,1,0
Sandeep Sharma,2014,11,1,2,2*,0,5,40,0,0,0,0,1,0,11,241,354,18,Mar-15,19.66,8.81,13.38,0,0
Sandeep Sharma,2013,4,1,0,0,0,0,0,0,0,0,0,0,0,4,96,119,8,Mar-21,14.87,7.43,12,0,0
Sanju Samson,2025,9,1,285,66,35.63,203,140.39,0,1,27,13,4,1,9,0,0,0,0,0,0,0,0,0
Sanju Samson,2024,16,4,531,86,48.27,346,153.47,0,5,48,24,6,1,16,0,0,0,0,0,0,0,0,0
Sanju Samson,2023,14,2,362,66*,30.17,236,153.39,0,3,25,24,3,3,14,0,0,0,0,0,0,0,0,0
Sanju Samson,2022,17,1,458,55,28.63,312,146.79,0,2,43,26,14,2,17,0,0,0,0,0,0,0,0,0
Sanju Samson,2021,14,2,484,119,40.33,354,136.72,1,2,45,17,7,4,14,0,0,0,0,0,0,0,0,0
Sanju Samson,2020,14,1,375,85,28.84,236,158.89,0,3,21,26,9,2,14,0,0,0,0,0,0,0,0,0
Sanju Samson,2019,12,2,342,102*,34.2,230,148.69,1,0,28,13,4,1,12,0,0,0,0,0,0,0,0,0
Sanju Samson,2018,15,1,441,92*,31.5,320,137.81,0,3,30,19,5,0,15,0,0,0,0,0,0,0,0,0
Sanju Samson,2017,14,0,386,102,27.57,273,141.39,1,2,32,19,4,0,14,0,0,0,0,0,0,0,0,0
Sanju Samson,2016,14,3,291,60,26.45,259,112.35,0,1,20,8,3,1,14,0,0,0,0,0,0,0,0,0
Sanju Samson,2015,14,1,204,76,20.4,163,125.15,0,1,16,8,9,0,14,0,0,0,0,0,0,0,0,0
Sanju Samson,2014,13,0,339,74,26.07,273,124.17,0,2,25,17,5,2,13,0,0,0,0,0,0,0,0,0
Sanju Samson,2013,11,2,206,63,25.75,178,115.73,0,1,19,5,13,0,11,0,0,0,0,0,0,0,0,0
Sarfaraz Khan,2021,2,0,0,0*,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sarfaraz Khan,2020,5,1,33,14*,16.5,29,113.79,0,0,5,0,2,0,5,0,0,0,0,0,0,0,0,0
Sarfaraz Khan,2019,8,1,180,67,45,143,125.87,0,1,19,4,0,0,8,2,6,0,0/6,0,18,0,0,0
Sarfaraz Khan,2018,7,1,51,22*,10.2,41,124.39,0,0,7,1,2,0,7,0,0,0,0,0,0,0,0,0
Sarfaraz Khan,2016,5,2,66,35*,33,31,212.9,0,0,7,4,0,0,5,0,0,0,0,0,0,0,0,0
Sarfaraz Khan,2015,13,4,111,45*,27.75,71,156.33,0,0,12,2,0,0,13,0,0,0,0,0,0,0,0,0
Sarthak Ranjan,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats
Satvik Deswal,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats
Shahbaz Ahamad,2025,3,0,9,9,9,8,112.5,0,0,1,0,0,0,3,51,102,1,Jan-41,102,12,51,0,0
Shahbaz Ahamad,2024,16,3,215,59*,23.89,166,129.52,0,1,7,13,3,0,16,165,270,7,Mar-23,38.57,9.82,23.57,0,0
Shahbaz Ahamad,2023,10,2,42,20*,10.5,39,107.69,0,0,3,1,5,0,10,42,95,1,Jan-38,95,13.57,42,0,0
Shahbaz Ahamad,2022,16,3,219,45,27.38,181,120.99,0,0,14,9,8,0,16,210,336,4,Feb-26,84,9.6,52.5,0,0
Shahbaz Ahamad,2021,11,0,59,14,8.42,53,111.32,0,0,4,2,4,0,11,84,92,7,03-Jul,13.14,6.57,12,0,0
Shahbaz Ahamad,2020,2,1,1,1*,0,1,100,0,0,0,0,1,0,2,36,44,2,Feb-26,22,7.33,18,0,0
Shahrukh Khan,2025,15,5,179,57,29.83,100,179,0,1,11,13,5,0,15,6,13,1,Jan-13,13,13,6,0,0
Shahrukh Khan,2024,7,0,127,58,18.14,75,169.33,0,1,9,9,6,0,7,12,15,0,0/7,0,7.5,0,0,0
Shahrukh Khan,2023,14,6,156,41*,22.29,94,165.96,0,0,13,9,7,0,14,0,0,0,0,0,0,0,0,0
Shahrukh Khan,2022,8,1,117,26,16.71,108,108.33,0,0,4,9,3,0,8,0,0,0,0,0,0,0,0,0
Shahrukh Khan,2021,11,3,153,47,21.85,114,134.21,0,0,9,10,4,0,11,0,0,0,0,0,0,0,0,0
Shardul Thakur,2025,10,2,18,6,6,12,150,0,0,3,0,4,0,10,204,375,13,Apr-34,28.85,11.03,15.69,1,0
Shardul Thakur,2024,9,2,21,17,21,17,123.53,0,0,2,1,4,0,9,190,309,5,Feb-61,61.8,9.76,38,0,0
